,Unnamed: 0,Movie Title,Gross Revenue (USD),Genre,tconst,Runtime (min),IMDB Rating,Worldwide Box Office (USD)
1299,1613,The Brothers Grimsby,"$6,864,016","Action, Adventure, Comedy",tt3381008,83.0,6.2,"$27,979,040"
1300,1614,Cedar Rapids,"$6,857,503",Comedy,tt1477837,87.0,6.3,"$7,728,936"
1301,1615,Incendies,"$6,857,096","Drama, Mystery, War",tt1255953,131.0,8.3,"$7,099,598"
1302,1616,The Spectacular Now,"$6,851,969","Comedy, Drama, Romance",tt1714206,95.0,7.1,"$6,918,591"
1303,1617,Dog Days,"$6,809,080","Comedy, Drama, Romance",tt3548328,75.0,8.5,"$6,819,044"
1304,1620,Boy Erased,"$6,788,692","Biography, Drama",tt7008872,115.0,7.0,"$11,853,081"
1305,1623,Me and Earl and the Dying Girl,"$6,743,776","Comedy, Drama",tt2582496,105.0,7.8,"$9,074,749"
1306,1624,Amour,"$6,739,492","Drama, Romance",tt1602620,127.0,7.9,"$29,652,180"
1307,1625,Baahubali: The Beginning,"$6,738,000","Action, Drama",tt2631186,159.0,8.1,"$6,787,855"
1308,1626,Loving Vincent,"$6,735,118","Animation, Biography, Crime",tt3262342,94.0,7.8,"$42,187,665"
1309,1627,Hotel Artemis,"$6,708,147","Action, Crime, Drama",tt5834262,94.0,6.1,"$13,313,581"
1310,1628,The Snowman,"$6,670,765","Crime, Drama, Mystery",tt1758810,119.0,5.1,"$43,155,261"
1311,1629,Seeking a Friend for the End of the World,"$6,619,173","Adventure, Comedy, Drama",tt1307068,101.0,6.7,"$11,681,781"
1312,1630,Sea Rex 3D: Journey to a Prehistoric World,"$6,604,221","Documentary, Short",tt1529567,41.0,6.9,"$16,004,150"
1313,1631,The Grandmaster,"$6,594,959","Action, Biography, Drama",tt1462900,130.0,6.6,"$64,076,736"
1314,1632,The Dead Don't Die,"$6,563,605","Comedy, Fantasy, Horror",tt8695030,105.0,5.7,"$14,502,830"
1315,1633,Bajirao Mastani,"$6,557,047","Action, Drama, History",tt3735246,158.0,7.2,"$11,350,917"
1316,1634,Winter's Bone,"$6,531,503","Drama, Mystery",tt1399683,100.0,7.2,"$13,796,834"
1317,1635,A-X-L,"$6,501,381","Action, Adventure, Family",tt5709188,98.0,5.2,"$8,467,697"
1318,1636,The Young Messiah,"$6,462,576","Drama, Fantasy",tt1002563,111.0,5.6,"$7,330,338"
1319,1637,Run the Race,"$6,424,420","Drama, Sport",tt3201736,101.0,6.0,"$6,424,420"
1320,1638,Same Kind of Different as Me,"$6,423,605","Biography, Drama",tt1230168,119.0,6.5,"$6,423,605"
1321,1639,Little Boy,"$6,420,319","Drama, History, War",tt1810683,106.0,7.4,"$17,572,289"
1322,1640,Waiting for 'Superman',"$6,410,257",Documentary,tt1566648,111.0,7.5,"$6,433,688"
1323,1641,Cantinflas,"$6,370,412","Biography, Comedy, Drama",tt3005242,102.0,6.6,"$17,966,873"
1324,1642,Hyde Park on Hudson,"$6,367,780","Biography, Comedy, Drama",tt1477855,94.0,5.9,"$10,980,481"
1325,1643,Fahrenheit 11/9,"$6,352,306",Documentary,tt8632862,128.0,6.7,"$6,674,168"
1326,1644,It's Kind of a Funny Story,"$6,350,058","Comedy, Drama, Romance",tt0804497,101.0,7.1,"$6,491,240"
1327,1645,Southside with You,"$6,303,853","Biography, Drama, History",tt4258698,84.0,6.3,"$6,628,603"
1328,1646,All Is Lost,"$6,263,670","Action, Adventure, Drama",tt2017038,106.0,6.9,"$13,627,519"
1329,1647,Unbroken: Path to Redemption,"$6,216,488","Biography, Drama, History",tt7339792,98.0,5.8,"$6,216,897"
1330,1648,Sultan,"$6,200,000","Action, Drama, Sport",tt2650286,,4.5,"$87,280,000"
1331,1650,Maudie,"$6,170,998","Biography, Drama, Romance",tt3721954,115.0,7.6,"$9,733,932"
1332,1651,Lowriders,"$6,155,650","Adventure, Crime, Drama",tt1366338,98.0,5.7,"$6,312,033"
1333,1652,The Hurricane Heist,"$6,115,825","Action, Adventure, Crime",tt5360952,103.0,5.1,"$32,517,248"
1334,1653,The Interview,"$6,105,175","Action, Adventure, Comedy",tt2788710,112.0,6.5,"$11,782,625"
1335,1654,Every Day,"$6,102,076","Drama, Fantasy, Romance",tt1301990,93.0,5.8,"$10,421,847"
1336,1656,Just Getting Started,"$6,069,605","Comedy, Crime",tt5721088,91.0,4.4,"$7,634,022"
1337,1657,Leave No Trace,"$6,046,104",Drama,tt3892172,109.0,7.2,"$7,682,928"
1338,1658,Hitchcock,"$6,008,677","Biography, Drama, Romance",tt0975645,98.0,6.8,"$27,039,669"
1339,1659,Chasing Mavericks,"$6,002,756","Biography, Drama, Sport",tt1629757,116.0,7.2,"$7,942,116"
1340,1660,The Sessions,"$6,002,451","Biography, Comedy, Drama",tt1866249,95.0,7.2,"$10,656,155"
1341,1661,The Loft,"$5,981,749","Mystery, Romance, Thriller",tt1850397,108.0,6.3,"$11,016,443"
1342,1662,Captive State,"$5,958,315","Action, Adventure, Drama",tt5968394,109.0,6.9,"$8,808,611"
1343,1663,The Florida Project,"$5,904,366",Drama,tt5649144,111.0,7.6,"$10,971,298"
1344,1664,Casa de mi Padre,"$5,895,238","Comedy, Western",tt1702425,84.0,5.5,"$8,446,952"
1345,1665,Death of a Nation,"$5,885,881","Documentary, History",tt8564902,108.0,4.7,"$5,885,881"
1346,1666,Meet the Mormons,"$5,876,812",Documentary,tt4003774,78.0,6.9,"$6,047,363"
1347,1667,The Wandering Earth,"$5,875,487","Action, Sci-Fi",tt7605074,125.0,6.1,"$699,760,773"
1348,1668,Captain Fantastic,"$5,875,006","Comedy, Drama",tt3553976,118.0,7.9,"$22,787,526"
1349,1669,The Bling Ring,"$5,841,046","Biography, Crime, Drama",tt2132285,90.0,5.6,"$20,045,576"
1350,1670,Pulling Strings,"$5,823,487","Comedy, Romance",tt3203890,111.0,6.0,"$13,725,819"
1351,1671,All Saints,"$5,802,208",Drama,tt4663548,108.0,6.0,"$5,942,565"
1352,1672,Beginners,"$5,790,894","Comedy, Drama, Romance",tt1532503,105.0,7.2,"$14,311,701"
1353,1673,Suburbicon,"$5,775,178","Comedy, Crime, Drama",tt0491175,105.0,5.6,"$12,751,667"
1354,1674,Victor Frankenstein,"$5,775,076","Drama, Horror, Sci-Fi",tt1976009,110.0,6.0,"$34,227,298"
1355,1675,My Hero Academia: Two Heroes,"$5,754,556","Animation, Action, Adventure",tt7745068,96.0,7.8,"$21,022,724"
1356,1676,A Most Violent Year,"$5,740,310","Action, Crime, Drama",tt2937898,125.0,7.0,"$12,007,070"
1357,1678,Closed Circuit,"$5,733,310","Crime, Drama, Mystery",tt2218003,96.0,6.2,"$6,331,939"
1358,1679,God's Not Dead: A Light in Darkness,"$5,728,940",Drama,tt6652708,105.0,4.5,"$7,414,178"
1359,1680,Kin,"$5,718,096","Action, Adventure, Crime",tt2233624,45.0,8.6,"$10,313,019"
1360,1682,A Dangerous Method,"$5,702,083","Biography, Drama, Romance",tt1571222,99.0,6.4,"$30,519,436"
1361,1683,Flying Monsters 3D with David Attenborough,"$5,685,794",Documentary,tt1777610,40.0,7.6,"$10,813,862"
1362,1684,The Man Who Invented Christmas,"$5,676,486","Biography, Comedy, Drama",tt6225520,104.0,7.0,"$8,096,007"
1363,1685,For Greater Glory: The True Story of Cristiada,"$5,669,081","Drama, History, War",tt1566501,145.0,6.6,"$10,173,682"
1364,1686,The Warrior's Way,"$5,664,251","Action, Fantasy, Western",tt1032751,100.0,6.3,"$11,103,434"
1365,1687,20th Century Women,"$5,663,855","Comedy, Drama",tt4385888,119.0,7.3,"$7,214,806"
1366,1688,Paris Can Wait,"$5,617,731","Comedy, Drama, Romance",tt4429194,92.0,5.8,"$13,203,541"
1367,1689,Gloria Bell,"$5,611,123","Comedy, Drama, Romance",tt6902696,102.0,6.5,"$11,145,006"
1368,1690,2.0,"$5,570,000","Action, Sci-Fi",tt5080556,148.0,6.6,"$10,847,903"
1369,1691,Gully Boy,"$5,566,534","Drama, Musical",tt2395469,153.0,8.3,"$28,141,995"
1370,1692,Tiger Zinda Hai,"$5,560,921","Action, Adventure, Thriller",tt5956100,161.0,6.1,"$87,320,000"
1371,1694,Stan & Ollie,"$5,470,235","Biography, Comedy, Drama",tt3385524,98.0,7.3,"$24,420,923"
1372,1695,The Guard,"$5,359,774","Comedy, Crime, Thriller",tt1540133,96.0,7.3,"$19,561,904"
1373,1696,October Baby,"$5,355,847",Drama,tt1720182,107.0,6.8,"$199,442"
1374,1697,Margin Call,"$5,354,039","Drama, Thriller",tt1615147,107.0,7.1,"$19,504,039"
1375,1698,Danny Collins,"$5,348,317","Biography, Comedy, Drama",tt1772288,106.0,7.0,"$10,835,752"
1376,1699,Won't Back Down,"$5,308,553",Drama,tt1870529,121.0,6.4,"$5,378,228"
1377,1701,Chennai Express,"$5,306,729","Action, Comedy",tt2112124,141.0,6.1,"$10,234,653"
1378,1702,The Skeleton Twins,"$5,283,379","Comedy, Drama, Romance",tt1571249,93.0,6.8,"$5,776,640"
1379,1703,Cave of Forgotten Dreams,"$5,234,785","Documentary, History",tt1664894,90.0,7.4,"$8,183,347"
1380,1704,The Wind Rises,"$5,209,580","Animation, Biography, Drama",tt2013293,126.0,7.8,"$136,454,220"
1381,1705,Hunt for the Wilderpeople,"$5,202,582","Adventure, Comedy, Drama",tt4698684,101.0,7.9,"$22,591,592"
1382,1706,Colette,"$5,137,622","Biography, Drama, History",tt2679576,126.0,6.1,"$14,273,033"
1383,1708,The Company You Keep,"$5,132,442","Drama, Thriller",tt1381404,125.0,6.4,"$20,014,680"
1384,1709,Biutiful,"$5,101,237","Drama, Romance",tt1164999,148.0,7.5,"$25,147,786"
1385,1710,Simmba,"$5,075,611","Action, Comedy, Drama",tt7212726,158.0,6.3,"$9,865,268"
1386,1711,Action Point,"$5,059,608",Comedy,tt6495770,85.0,5.0,"$5,103,663"
1387,1712,The Mustang,"$5,043,620",Drama,tt5952594,96.0,7.2,"$6,405,816"
1388,1713,Beirut,"$5,019,226","Action, Drama, Thriller",tt4669264,109.0,6.4,"$7,509,436"
1389,1714,Your Name.,"$5,017,246","Animation, Drama, Fantasy",tt5311514,106.0,8.4,"$358,922,706"
1390,1715,Gringo,"$4,969,853","Action, Comedy, Crime",tt3721964,111.0,6.1,"$11,001,627"
1391,1717,The Sun Is Also a Star,"$4,950,029","Drama, Music, Romance",tt6423362,100.0,5.5,"$6,750,029"
1392,1718,The Apparition,"$4,930,798","Horror, Thriller",tt1433822,83.0,4.1,"$3,562,793"
1393,1722,Bleed for This,"$4,847,865","Biography, Drama, Sport",tt1620935,117.0,6.8,"$6,698,679"
1394,1723,Dilwale,"$4,830,637","Action, Comedy, Drama",tt4535650,158.0,5.2,"$31,994,323"
1395,1724,Incarnate,"$4,790,573","Horror, Thriller",tt3216348,91.0,5.3,"$9,037,058"
1396,1725,Atlas Shrugged: Part I,"$4,752,353","Drama, Mystery, Sci-Fi",tt0480239,97.0,5.7,"$4,627,375"
1397,1726,Absolutely Fabulous: The Movie,"$4,750,497","Comedy, Crime",tt2112096,91.0,5.4,"$39,219,109"
1398,1727,Samson,"$4,719,928","Action, Drama",tt6951892,110.0,4.4,"$4,873,825"
1399,1729,True Story,"$4,715,819","Crime, Drama, Mystery",tt2273657,99.0,6.3,"$5,261,595"
1400,1731,Hands of Stone,"$4,711,736","Biography, Drama, Sport",tt1781827,111.0,6.6,"$4,978,353"
1401,1732,90 Minutes in Heaven,"$4,700,361",Drama,tt4337690,121.0,4.8,"$4,842,699"
1402,1733,Suffragette,"$4,693,356","Drama, History",tt3077214,106.0,6.9,"$31,972,096"
1403,1734,Fearless,"$4,632,616","Action, Comedy",tt1312235,88.0,6.6,"$2,942,554"
1404,1736,Pavarotti,"$4,600,249","Documentary, Biography, Music",tt6964076,114.0,7.3,"$7,885,016"
1405,1740,Snowpiercer,"$4,563,650","Action, Drama, Sci-Fi",tt1706620,126.0,7.1,"$86,758,912"
1406,1741,Tolkien,"$4,535,154","Biography, Drama, Romance",tt3361792,112.0,7.0,"$9,090,040"
1407,1742,The Last Black Man in San Francisco,"$4,515,719",Drama,tt4353250,120.0,6.7,"$4,607,017"
1408,1743,Anonymous,"$4,463,292","Drama, Thriller",tt1521197,130.0,6.9,"$15,395,087"
1409,1744,Amazing Grace,"$4,446,414","Documentary, Music",tt4935462,89.0,7.8,"$7,796,112"
1410,1745,The Company Men,"$4,439,063",Drama,tt1172991,104.0,6.8,"$8,087,000"
1411,1746,The Railway Man,"$4,438,438","Biography, Drama, Romance",tt2058107,116.0,7.1,"$24,174,885"
1412,1750,Don't Think Twice,"$4,417,983","Comedy, Drama",tt4972062,92.0,6.7,"$4,417,667"
1413,1751,Johnny English Strikes Again,"$4,412,170","Action, Adventure, Comedy",tt6921996,89.0,6.2,"$158,970,776"
1414,1752,Dear White People,"$4,404,154","Comedy, Drama, Romance",tt2235108,108.0,6.1,"$4,633,961"
1415,1754,The Biggest Little Farm,"$4,366,949",Documentary,tt8969332,91.0,8.0,"$5,247,328"
1416,1755,Found a Treasure Called Love,"$4,364,639","Action, Drama, Musical",tt3595298,164.0,4.6,"$52,715,771"
1417,1756,Gotti,"$4,343,227","Biography, Crime, Drama",tt1801552,112.0,4.8,"$6,412,349"
1418,1757,Blindspotting,"$4,333,394","Comedy, Crime, Drama",tt7242142,95.0,7.4,"$5,006,989"
1419,1758,Much Ado About Nothing,"$4,327,763","Comedy, Drama, Romance",tt1748124,68.0,4.5,"$5,341,221"
1420,1763,Brian Banks,"$4,316,216","Biography, Drama, Sport",tt3920820,99.0,8.2,"$4,376,819"
1421,1764,Inside Job,"$4,312,735","Documentary, Crime",tt1645089,109.0,8.3,"$7,871,522"
1422,1766,45 Years,"$4,250,507","Drama, Romance",tt3544082,91.0,7.1,"$14,430,249"
1423,1767,"Jeff, Who Lives at Home","$4,244,155","Comedy, Drama",tt1588334,83.0,6.5,"$4,704,757"
1424,1768,Ae Dil Hai Mushkil,"$4,237,741","Drama, Music, Musical",tt4559006,158.0,5.8,"$31,668,920"
1425,1770,The Book of Henry,"$4,219,536","Crime, Drama, Thriller",tt4572792,105.0,6.6,"$4,596,705"
1426,1771,Greenberg,"$4,216,789","Comedy, Drama, Romance",tt1234654,107.0,6.1,"$6,344,112"
1427,1772,Stronger,"$4,211,129","Biography, Drama",tt3881784,119.0,7.0,"$8,503,658"
1428,1775,Swiss Army Man,"$4,208,879","Comedy, Drama, Fantasy",tt4034354,97.0,7.0,"$4,935,501"
1429,1776,A Hologram for the King,"$4,198,126","Comedy, Drama, Romance",tt2980210,98.0,6.1,"$9,169,507"
1430,1777,The Water Diviner,"$4,190,530","Drama, History, War",tt3007512,111.0,7.1,"$38,176,317"
1431,1779,Goon,"$4,168,144","Comedy, Drama, Sport",tt1456635,92.0,6.8,"$6,985,158"
1432,1780,The Raid: Redemption,"$4,105,123","Action, Thriller",tt1899353,101.0,7.6,"$9,148,519"
1433,1781,Life Itself,"$4,102,648","Drama, Romance",tt2382298,121.0,7.8,"$7,997,774"
1434,1785,The Hero,"$4,077,333","Drama, Romance, Western",tt1753900,106.0,8.1,"$4,101,699"
1435,1787,Denial,"$4,072,226","Biography, Drama",tt4645330,109.0,6.7,"$7,994,527"
1436,1789,Frances Ha,"$4,063,238","Comedy, Drama, Romance",tt2347569,86.0,7.4,"$8,955,357"
1437,1790,Replicas,"$4,046,429","Drama, Sci-Fi, Thriller",tt4154916,107.0,5.4,"$9,330,075"
1438,1791,Bully,"$4,038,876",Documentary,tt1682181,98.0,7.4,"$461,405"
1439,1796,Please Give,"$4,033,268","Comedy, Drama",tt0878835,87.0,6.6,"$4,313,829"
1440,1797,Irrational Man,"$4,027,764","Comedy, Drama, Romance",tt3715320,95.0,6.6,"$27,391,084"
1441,1798,Buck,"$4,023,123",Documentary,tt1753549,88.0,7.6,"$4,448,728"
1442,1799,My Name Is Khan,"$4,018,695",Drama,tt1188996,165.0,8.0,"$42,345,360"
1443,1801,My Old Lady,"$4,011,530","Comedy, Drama, Romance",tt2908856,107.0,6.3,"$10,606,667"
1444,1802,Safety Not Guaranteed,"$4,010,957","Comedy, Drama, Romance",tt1862079,86.0,7.0,"$4,424,699"
1445,1803,Shame,"$4,000,304",Drama,tt1723811,101.0,7.2,"$19,123,767"
1446,1805,The Investigator,"$4,000,000","Drama, Family, Sport",tt1922748,101.0,5.5,"$103,739"
1447,1806,Mr. X,"$3,990,899","Short, Adventure, Sci-Fi",tt3848938,133.0,3.8,"$5,061,387"
1448,1808,Searching for Sugar Man,"$3,965,090","Documentary, Biography, Music",tt2125608,86.0,8.2,"$9,122,406"
1449,1809,Mr. Turner,"$3,958,546","Biography, Drama, History",tt2473794,150.0,6.8,"$22,179,785"
1450,1810,Morgan,"$3,912,052","Action, Horror, Sci-Fi",tt1943765,89.0,6.8,"$8,809,407"
1451,1812,The Assassin's Code,"$3,911,218","Action, Crime, Drama",tt6170804,95.0,5.2,"$53,940"
1452,1813,A United Kingdom,"$3,901,302","Biography, Drama, History",tt3387266,111.0,6.8,"$14,459,330"
1453,1814,The Man Who Knew Infinity,"$3,866,794","Biography, Drama",tt0787524,108.0,7.2,"$12,252,684"
1454,1815,Sleight,"$3,847,290","Drama, Sci-Fi",tt4573516,89.0,5.9,"$3,989,705"
1455,1816,Yeh Jawaani Hai Deewani,"$3,827,466","Drama, Musical, Romance",tt2178470,160.0,7.1,"$6,189,998"
1456,1817,Ida,"$3,827,060",Drama,tt2718492,82.0,7.4,"$11,156,836"
1457,1818,Where to Invade Next,"$3,820,195","Documentary, Comedy",tt4897822,120.0,7.5,"$4,664,756"
1458,1819,Max Steel,"$3,818,664","Action, Adventure, Family",tt1472584,92.0,4.6,"$6,272,403"
1459,1820,Norman,"$3,810,812","Drama, Thriller",tt1247683,99.0,6.6,"$6,217,567"
1460,1822,Batman: The Killing Joke,"$3,775,000","Animation, Action, Crime",tt4853102,76.0,6.5,"$4,462,034"
1461,1823,Fading Gigolo,"$3,763,973",Comedy,tt2258345,90.0,6.2,"$22,706,304"
1462,1824,Anomalisa,"$3,759,286","Animation, Comedy, Drama",tt2401878,90.0,7.3,"$5,659,286"
1463,1825,Friend Request,"$3,759,046","Horror, Mystery, Thriller",tt2277308,91.0,4.0,"$10,975,390"
1464,1828,Default,"$3,750,000","Action, Thriller",tt1871257,88.0,4.3,"$27,709,716"
1465,1832,The Cold Light of Day,"$3,749,061","Action, Adventure, Thriller",tt1366365,93.0,4.9,"$16,863,583"
1466,1833,A Monster Calls,"$3,730,982","Adventure, Drama, Family",tt3416532,108.0,7.5,"$47,309,313"
1467,1834,Midnight Special,"$3,707,794","Drama, Mystery, Sci-Fi",tt2649554,112.0,6.6,"$6,740,647"
1468,1835,Ben Is Back,"$3,703,184",Drama,tt7545524,103.0,6.7,"$10,134,204"
1469,1836,Don 2,"$3,680,306","Action, Crime, Thriller",tt1285241,148.0,7.1,"$6,913,518"
1470,1837,Gosnell: The Trial of America's Biggest Serial Killer,"$3,679,893","Crime, Drama",tt3722234,93.0,6.8,"$3,679,893"
1471,1838,Rules Don't Apply,"$3,647,836","Comedy, Drama, Romance",tt1974420,127.0,5.7,"$3,885,342"
1472,1839,Burn the Stage: The Movie,"$3,636,203","Documentary, Music",tt9151704,84.0,8.8,"$20,347,513"
1473,1840,Scouts Guide to the Zombie Apocalypse,"$3,635,292","Action, Comedy, Horror",tt1727776,93.0,6.3,"$16,137,046"
1474,1841,Spare Parts,"$3,610,933",Drama,tt3233418,114.0,7.3,"$3,701,281"
1475,1842,Table 19,"$3,606,977","Comedy, Drama, Romance",tt1412528,87.0,5.8,"$5,042,014"
1476,1843,A la mala,"$3,599,835",Comedy,tt4357170,99.0,6.3,"$3,646,627"
1477,1844,Phoenix Forgotten,"$3,599,570","Horror, Mystery, Sci-Fi",tt6574272,87.0,5.2,"$3,600,146"
1478,1845,Their Finest,"$3,595,841","Comedy, Drama, Romance",tt1661275,117.0,6.8,"$12,597,262"
1479,1846,Calvary,"$3,593,460","Comedy, Drama",tt2234003,102.0,7.4,"$16,887,741"
1480,1847,We Are Your Friends,"$3,590,010","Drama, Music, Romance",tt3787590,96.0,6.2,"$11,122,090"
1481,1848,Wish I Was Here,"$3,588,432","Comedy, Drama",tt2870708,106.0,6.7,"$5,670,776"
1482,1849,The Runaways,"$3,571,735","Biography, Drama, Music",tt1017451,106.0,6.6,"$4,681,651"
1483,1851,Pina,"$3,524,826","Documentary, Music",tt1440266,103.0,7.7,"$18,705,853"
1484,1852,Indivisible,"$3,511,417","Drama, War",tt5147828,78.0,7.2,"$3,589,633"
1485,1855,BTS World Tour: Love Yourself in Seoul,"$3,509,917","Documentary, Music",tt9448868,112.0,8.6,"$10,195,760"
1486,1856,The Oscar Nominated Short Films 2018: Live Action,"$3,508,777","Action, Drama",tt7935892,96.0,7.9,"$3,511,123"
1487,1859,An Inconvenient Sequel: Truth to Power,"$3,496,795",Documentary,tt6322922,98.0,6.3,"$5,433,926"
1488,1860,Mommy,"$3,492,754",Drama,tt3612616,139.0,8.1,"$13,156,856"
1489,1861,The Beach Bum,"$3,487,204",Comedy,tt6511932,95.0,6.0,"$4,554,416"
1490,1862,Disobedience,"$3,480,702","Drama, Romance",tt6108178,114.0,6.6,"$8,003,180"
1491,1863,What If,"$3,452,117","Comedy, Romance",tt1486834,98.0,6.8,"$8,526,288"
1492,1865,Til Death Do Us Part,"$3,449,703",Thriller,tt3501702,90.0,5.5,"$3,455,267"
1493,1867,First Reformed,"$3,448,256","Drama, Mystery, Thriller",tt6053438,113.0,7.1,"$3,862,498"
1494,1868,The To Do List,"$3,447,339","Comedy, Romance",tt1758795,104.0,5.8,"$3,909,596"
1495,1869,Learning to Drive,"$3,446,820","Comedy, Drama, Romance",tt3062976,90.0,6.4,"$5,967,516"
1496,1870,"Juliet, Naked","$3,444,895","Comedy, Drama, Music",tt5607096,97.0,6.6,"$4,508,260"
1497,1871,Miss Sloane,"$3,439,171","Drama, Thriller",tt4540710,132.0,7.5,"$9,101,546"
1498,1872,Bad Samaritan,"$3,435,047","Crime, Horror, Thriller",tt3203528,110.0,6.4,"$4,623,836"
1499,1873,Metallica Through the Never,"$3,419,967",Music,tt2172935,93.0,7.2,"$7,975,812"
1500,1874,Like Crazy,"$3,413,908","Drama, Romance",tt1758692,86.0,6.7,"$9,029,150"
1501,1878,The Grand Seduction,"$3,408,966",Comedy,tt2319580,113.0,7.0,"$4,292,517"
1502,1879,Indignation,"$3,399,841","Drama, Romance",tt4193394,110.0,6.8,"$3,924,527"
1503,1880,Nitro Circus: The Movie,"$3,376,905","Documentary, Action, Comedy",tt1815852,92.0,6.7,"$4,174,269"
1504,1881,Everybody Wants Some!!,"$3,369,431",Comedy,tt2937696,117.0,7.0,"$4,644,472"
1505,1882,A Man Called Ove,"$3,358,518","Comedy, Drama, Romance",tt4080728,116.0,7.7,"$30,691,696"
1506,1883,Maggie's Plan,"$3,351,230","Comedy, Drama, Romance",tt3471098,98.0,6.2,"$5,883,891"
1507,1884,Emperor,"$3,345,315","Drama, History, War",tt2103264,105.0,6.5,"$14,858,240"
1508,1885,Atlas Shrugged II: The Strike,"$3,333,823","Drama, Mystery, Sci-Fi",tt1985017,111.0,5.4,"$3,336,053"
1509,1886,What We Do in the Shadows,"$3,333,000","Comedy, Horror",tt3416742,86.0,7.7,"$6,979,001"
1510,1887,Robot & Frank,"$3,325,638","Comedy, Crime, Drama",tt1990314,89.0,7.1,"$4,806,423"
1511,1888,Veronica Mars,"$3,319,109","Crime, Drama, Mystery",tt2771372,107.0,6.8,"$3,485,383"
1512,1889,Shoplifters,"$3,313,513","Crime, Drama",tt8075192,121.0,8.0,"$67,998,954"
1513,1890,Last Ounce of Courage,"$3,310,439","Drama, War",tt2359137,101.0,4.0,"$3,329,674"
1514,1891,Stand Up Guys,"$3,301,046","Comedy, Crime, Thriller",tt1389096,95.0,6.5,"$5,072,654"
1515,1892,Exit Through the Gift Shop,"$3,291,250","Documentary, Comedy, Crime",tt1587707,87.0,8.0,"$5,386,242"
1516,1893,Raees,"$3,262,954","Action, Crime, Drama",tt3405236,143.0,6.9,"$8,428,190"
1517,1894,The Fifth Estate,"$3,254,172","Biography, Crime, Drama",tt1837703,128.0,6.2,"$9,058,564"
1518,1896,You Will Meet a Tall Dark Stranger,"$3,247,816","Comedy, Drama, Romance",tt1182350,98.0,6.3,"$35,867,322"
1519,1897,Sing Street,"$3,237,118","Comedy, Drama, Music",tt3544112,106.0,8.0,"$13,624,522"
1520,1898,Catfish,"$3,234,373","Documentary, Drama, Mystery",tt1584016,87.0,7.1,"$3,533,711"
1521,1899,The Mermaid,"$3,232,685","Comedy, Drama, Fantasy",tt4701660,94.0,6.2,"$553,810,228"
1522,1900,The Leisure Seeker,"$3,226,443","Adventure, Comedy, Drama",tt3741632,112.0,6.7,"$10,472,180"
1523,1901,Green Room,"$3,219,029","Horror, Music, Thriller",tt4062536,95.0,7.0,"$3,769,214"
1524,1902,Another Year,"$3,205,706","Comedy, Drama",tt1431181,129.0,7.3,"$19,722,766"
1525,1905,7 Days in Entebbe,"$3,189,220","Action, Drama, History",tt5466186,107.0,5.8,"$8,771,432"
1526,1906,The Skin I Live In,"$3,185,812","Drama, Horror, Thriller",tt1189073,120.0,7.6,"$33,678,406"
1527,1907,The Eagle Huntress,"$3,169,211","Documentary, Adventure, Sport",tt3882074,87.0,7.5,"$4,400,140"
